,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,22.0,,,-1.0,1.0,[225   0   0   0   0   0   0   0   0   0],['ID4291'],Role 1,,Role_1,,Nitration Q.C.
1,,21.5,,,19.0,10.0,[178  91 116 127 166 119 165  77 111  80],"['ID4794', 'ID3846', 'ID4167', 'ID4429', 'ID4932', 'ID4641', 'ID4529', 'ID4219', 'ID0997', 'ID4132']",Role 2,,Role_2,,Turning & Milling
2,,16.666666666666668,,,17.0,9.0,[ 87 142   2  69   1   1 215   4   1   0],"['ID4163', 'ID4287', 'ID0937', 'ID4493', 'ID4529', 'ID4955', 'ID4618', 'ID0420', 'ID4167']",Role 3,,Role_3,,Turning & Milling Q.C.
3,,13.333333333333334,,,23.0,3.0,[1 1 2 0 0 0 0 0 0 0],"['ID4287', 'ID4493', 'ID4618']",Role 4,,Role_4,,Nitration Q.C.
4,,10.6,,,0.0,10.0,[  9   1   2   3 148 185   2   3   6  10],"['ID4872', 'ID4287', 'ID0937', 'ID4355', 'ID4882', 'ID0998', 'ID4445', 'ID4718', 'ID0420', 'ID4528']",Role 5,,Role_5,,Lapping
5,,16.1,,,2.0,10.0,[ 11   9   7  11   2  60   1   1   2 143],"['ID4445', 'ID4718', 'ID4355', 'ID4872', 'ID4618', 'ID4882', 'ID4794', 'ID3846', 'ID4932', 'ID0998']",Role 6,,Role_6,,Laser Marking
6,,14.8,,,5.0,10.0,[ 18  22 115   7 160 115  17  80  80 145],"['ID4163', 'ID4287', 'ID4528', 'ID4493', 'ID4385', 'ID4355', 'ID4618', 'ID4872', 'ID0420', 'ID4445']",Role 7,,Role_7,,Round Grinding
7,,11.2,,,16.0,5.0,[192 105   1  82 170   0   0   0   0   0],"['ID4163', 'ID4287', 'ID0937', 'ID4493', 'ID4618']",Role 8,,Role_8,,Final Inspection Q.C.
8,,14.25,,,13.0,4.0,[  1  25 234  17   0   0   0   0   0   0],"['ID4493', 'ID4491', 'ID4820', 'ID4291']",Role 9,,Role_9,,Packing
9,,17.0,,,6.0,7.0,[ 2 44  1 58  2  4  3  0  0  0],"['ID4618', 'ID4882', 'ID3716', 'ID0998', 'ID0420', 'ID4528', 'ID4872']",Role 10,,Role_10,,Flat Grinding
10,,12.25,,,11.0,4.0,[1 2 2 1 0 0 0 0 0 0],"['ID0997', 'ID4219', 'ID4445', 'ID4528']",Role 11,,Role_11,,Fix
11,,10.0,,,7.0,7.0,[ 1  1  2  1 10 11  4  0  0  0],"['ID4287', 'ID0937', 'ID4140', 'ID0997', 'ID4326', 'ID4162', 'ID4873']",Role 12,,Role_12,,Milling
12,,14.833333333333334,,,9.0,6.0,[ 2  3 10  1 42 39  0  0  0  0],"['ID4385', 'ID4355', 'ID4882', 'ID0998', 'ID4528', 'ID4872']",Role 13,,Role_13,,Grinding Rework
13,,19.6,,,8.0,10.0,[ 3 11 10  6 17  3  3 20  6 44],"['ID4132', 'ID4799', 'ID4641', 'ID4622', 'ID0997', 'ID4167', 'ID4794', 'ID3846', 'ID4932', 'ID4219']",Role 14,,Role_14,,Turning
14,,11.2,,,4.0,5.0,[ 1 29  1  4 20  0  0  0  0  0],"['ID4163', 'ID4287', 'ID0937', 'ID4493', 'ID4618']",Role 15,,Role_15,,Turning Q.C.
15,,15.0,,,18.0,2.0,[2 1 0 0 0 0 0 0 0 0],"['ID3998', 'ID4932']",Role 16,,Role_16,,Stress Relief
16,,15.5,,,10.0,2.0,[2 2 0 0 0 0 0 0 0 0],"['ID4851', 'ID4890']",Role 17,,Role_17,,Change Version
17,,8.0,,,20.0,1.0,[3 0 0 0 0 0 0 0 0 0],['ID4932'],Role 18,,Role_18,,SETUP     Turning & Milling
18,,9.5,,,12.0,2.0,[1 1 0 0 0 0 0 0 0 0],"['ID4932', 'ID4219']",Role 19,,Role_19,,Setup
19,,14.666666666666666,,,22.0,6.0,[ 1  1 12  7  5  9  0  0  0  0],"['ID4287', 'ID0937', 'ID4641', 'ID3846', 'ID4932', 'ID4132']",Role 20,,Role_20,,Turn & Mill. & Screw Assem
20,,8.0,,,14.0,1.0,[3 0 0 0 0 0 0 0 0 0],['ID4442'],Role 21,,Role_21,,Turning Rework
21,,16.0,,,3.0,1.0,[2 0 0 0 0 0 0 0 0 0],['ID3641'],Role 22,,Role_22,,Rework Milling
22,,5.0,,,21.0,1.0,[1 0 0 0 0 0 0 0 0 0],['ID4287'],Role 23,,Role_23,,Milling Q.C.
23,,5.0,,,15.0,1.0,[2 0 0 0 0 0 0 0 0 0],['ID4493'],Role 24,,Role_24,,Round  Q.C.
24,,5.0,,,1.0,1.0,[1 0 0 0 0 0 0 0 0 0],['ID4493'],Role 25,,Role_25,,Final Inspection
0,,22.0,22.0,61200.0,,,,ID4291,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,21.5,20.0,3986940.0,,,,ID4794,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,21.5,26.0,1904520.0,,,,ID3846,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,21.5,30.0,2397000.0,,,,ID4167,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,21.5,25.0,1860420.0,,,,ID4429,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,21.5,8.0,3777240.0,,,,ID4932,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,21.5,25.0,2712300.0,,,,ID4641,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,21.5,28.0,3420480.0,,,,ID4529,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,21.5,11.0,1463160.0,,,,ID4219,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,21.5,21.0,1676520.0,,,,ID0997,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,21.5,21.0,1809060.0,,,,ID4132,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,16.666666666666668,13.0,1813920.0,,,,ID4163,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,16.666666666666668,5.0,1973040.0,,,,ID4287,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,16.666666666666668,3.0,115800.0,,,,ID0937,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,16.666666666666668,5.0,1221780.0,,,,ID4493,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,16.666666666666668,28.0,3420480.0,,,,ID4529,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,16.666666666666668,23.0,240.0,,,,ID4955,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,16.666666666666668,30.0,2404920.0,,,,ID4618,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,16.666666666666668,13.0,1612440.0,,,,ID0420,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,16.666666666666668,30.0,2397000.0,,,,ID4167,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,13.333333333333334,5.0,1973040.0,,,,ID4287,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,13.333333333333334,5.0,1221780.0,,,,ID4493,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,13.333333333333334,30.0,2404920.0,,,,ID4618,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
23,,10.6,22.0,1547940.0,,,,ID4872,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
24,,10.6,5.0,1973040.0,,,,ID4287,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
25,,10.6,3.0,115800.0,,,,ID0937,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
26,,10.6,16.0,1480020.0,,,,ID4355,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
27,,10.6,9.0,1228920.0,,,,ID4882,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
28,,10.6,7.0,2144400.0,,,,ID0998,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
29,,10.6,9.0,2346960.0,,,,ID4445,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
30,,10.6,14.0,353640.0,,,,ID4718,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
31,,10.6,13.0,1612440.0,,,,ID0420,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
32,,10.6,8.0,1985460.0,,,,ID4528,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
33,,16.1,9.0,2346960.0,,,,ID4445,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
34,,16.1,14.0,353640.0,,,,ID4718,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
35,,16.1,16.0,1480020.0,,,,ID4355,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
36,,16.1,22.0,1547940.0,,,,ID4872,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
37,,16.1,30.0,2404920.0,,,,ID4618,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
38,,16.1,9.0,1228920.0,,,,ID4882,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
39,,16.1,20.0,3986940.0,,,,ID4794,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
40,,16.1,26.0,1904520.0,,,,ID3846,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
41,,16.1,8.0,3777240.0,,,,ID4932,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
42,,16.1,7.0,2144400.0,,,,ID0998,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
