,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,30.0,,,-1.0,1.0,[225   0   0],['ID4618'],Role 1,,Role_1,,Turning Rework
1,,18.666666666666668,,,4.0,3.0,[178 165 166],"['ID4794', 'ID4529', 'ID4932']",Role 2,,Role_2,,Turning & Milling
2,,13.333333333333334,,,9.0,3.0,[20 29  4],"['ID4618', 'ID4287', 'ID4493']",Role 3,,Role_3,,Turning Q.C.
3,,8.333333333333334,,,3.0,3.0,[ 11  60 143],"['ID4445', 'ID4882', 'ID0998']",Role 4,,Role_4,,Laser Marking
4,,16.0,,,10.0,3.0,[192 105 170],"['ID4163', 'ID4287', 'ID4618']",Role 5,,Role_5,,Final Inspection Q.C.
5,,17.333333333333332,,,11.0,3.0,[234  17  25],"['ID4820', 'ID4291', 'ID4491']",Role 6,,Role_6,,Packing
6,,17.333333333333332,,,12.0,3.0,[115 145 160],"['ID4355', 'ID4445', 'ID4385']",Role 7,,Role_7,,Round Grinding
7,,16.0,,,21.0,3.0,[ 87 142 215],"['ID4163', 'ID4287', 'ID4618']",Role 8,,Role_8,,Turning & Milling Q.C.
8,,8.0,,,5.0,3.0,[148  10 185],"['ID4882', 'ID4528', 'ID0998']",Role 9,,Role_9,,Lapping
9,,8.0,,,0.0,3.0,[44 58  4],"['ID4882', 'ID0998', 'ID4528']",Role 10,,Role_10,,Flat Grinding
10,,13.0,,,2.0,3.0,[10 39 42],"['ID4882', 'ID4872', 'ID4528']",Role 11,,Role_11,,Grinding Rework
11,,8.0,,,1.0,1.0,[3 0 0],['ID4932'],Role 12,,Role_12,,SETUP     Turning & Milling
12,,24.0,,,6.0,3.0,[ 7 12  9],"['ID3846', 'ID4641', 'ID4132']",Role 13,,Role_13,,Turn & Mill. & Screw Assem
13,,8.0,,,23.0,1.0,[3 0 0],['ID4442'],Role 14,,Role_14,,Turning Rework
14,,12.333333333333334,,,8.0,3.0,[10 11  4],"['ID4326', 'ID4162', 'ID4873']",Role 15,,Role_15,,Milling
15,,13.333333333333334,,,15.0,3.0,[1 1 2],"['ID4287', 'ID4493', 'ID4618']",Role 16,,Role_16,,Nitration Q.C.
16,,19.333333333333332,,,14.0,3.0,[20 17 44],"['ID3846', 'ID0997', 'ID4219']",Role 17,,Role_17,,Turning
17,,15.0,,,16.0,2.0,[1 2 0],"['ID4932', 'ID3998']",Role 18,,Role_18,,Stress Relief
18,,16.0,,,18.0,1.0,[2 0 0],['ID3641'],Role 19,,Role_19,,Rework Milling
19,,13.666666666666666,,,22.0,3.0,[2 2 1],"['ID4445', 'ID4219', 'ID0997']",Role 20,,Role_20,,Fix
20,,9.5,,,13.0,2.0,[1 1 0],"['ID4932', 'ID4219']",Role 21,,Role_21,,Setup
21,,15.5,,,19.0,2.0,[2 2 0],"['ID4890', 'ID4851']",Role 22,,Role_22,,Change Version
22,,5.0,,,20.0,1.0,[1 0 0],['ID4493'],Role 23,,Role_23,,Final Inspection
23,,5.0,,,7.0,1.0,[2 0 0],['ID4493'],Role 24,,Role_24,,Round  Q.C.
24,,5.0,,,17.0,1.0,[1 0 0],['ID4287'],Role 25,,Role_25,,Milling Q.C.
0,,30.0,30.0,2404920.0,,,,ID4618,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,18.666666666666668,20.0,3986940.0,,,,ID4794,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,18.666666666666668,28.0,3420480.0,,,,ID4529,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,18.666666666666668,8.0,3777240.0,,,,ID4932,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,13.333333333333334,30.0,2404920.0,,,,ID4618,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,13.333333333333334,5.0,1973040.0,,,,ID4287,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,13.333333333333334,5.0,1221780.0,,,,ID4493,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,8.333333333333334,9.0,2346960.0,,,,ID4445,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
