,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,24.5,,,19.0,6.0,[50 44 44 54 46 52],"['Christian Francois', 'Alberto Duport', 'Esmana Liubiata', 'Tesca Lobes', 'Anne Olwada', 'Anna Kaufmann']",Role 1,,Role_1,,Create Purchase Requisition
1,,13.666666666666666,,,18.0,3.0,[124 133 125   0   0   0],"['Heinz Gutschmidt', 'Maris Freeman', 'Francis Odell']",Role 2,,Role_2,,Analyze Purchase Requisition
2,,14.166666666666666,,,11.0,6.0,[ 93  23 115  99  18  18],"['Heinz Gutschmidt', 'Esmana Liubiata', 'Francis Odell', 'Maris Freeman', 'Clement Duchot', 'Fjodor Kowalski']",Role 3,,Role_3,,Create Request for Quotation
3,,22.333333333333332,,,13.0,3.0,[376 364 367   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 4,,Role_4,,Analyze Request for Quotation
4,,19.333333333333332,,,4.0,6.0,[50 40 40 47 43 40],"['Anne Olwada', 'Christian Francois', 'Kim Passa', 'Miu Hanwan', 'Immanuel Karagianni', 'Alberto Duport']",Role 5,,Role_5,,Amend Request for Quotation
5,,22.333333333333332,,,16.0,3.0,[129 156 128   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 6,,Role_6,,Send Request for Quotation to Supplier
6,,22.333333333333332,,,15.0,3.0,[149 144 120   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 7,,Role_7,,Create Quotation comparison Map
7,,19.666666666666668,,,2.0,6.0,[32 34 32 37 33 30],"['Christian Francois', 'Alberto Duport', 'Clement Duchot', 'Tesca Lobes', 'Nico Ojenbeer', 'Fjodor Kowalski']",Role 8,,Role_8,,Analyze Quotation Comparison Map
8,,19.5,,,3.0,6.0,[35 35 37 29 35 32],"['Immanuel Karagianni', 'Kim Passa', 'Fjodor Kowalski', 'Tesca Lobes', 'Penn Osterwalder', 'Nico Ojenbeer']",Role 9,,Role_9,,Choose best option
9,,22.333333333333332,,,0.0,3.0,[144 125 144   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 10,,Role_10,,Settle Conditions With Supplier
10,,22.333333333333332,,,6.0,3.0,[148 138 127   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 11,,Role_11,,Create Purchase Order
11,,13.0,,,12.0,5.0,[102  65  74  79  93   0],"['Kiu Kan', 'Esmeralda Clay', 'Sean Manney', 'Karen Clarens', 'Carmen Finacse']",Role 12,,Role_12,,Confirm Purchase Order
