,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,30.0,,,-1.0,1.0,"[225   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0]",['ID4618'],Role 1,,Role_1,,Turning Rework
1,,16.0,,,4.0,21.0,"[ 91  21   3   1   1 166 119  77   1 127 111 165  80   1   1   1   1   1
 116   6 178]","['ID3846', 'ID4718', 'ID4618', 'ID4287', 'ID4445', 'ID4932', 'ID4641', 'ID4219', 'ID4162', 'ID4429', 'ID0997', 'ID4529', 'ID4132', 'ID4355', 'ID4872', 'ID4142', 'ID4783', 'ID4140', 'ID4167', 'ID0937', 'ID4794']",Role 2,,Role_2,,Turning & Milling
2,,11.2,,,9.0,5.0,[ 1 29  4  1 20  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0],"['ID4163', 'ID4287', 'ID4493', 'ID0937', 'ID4618']",Role 3,,Role_3,,Turning Q.C.
3,,15.533333333333333,,,3.0,15.0,"[  1  60   9   1  11   2 143   1   7  11   1   1   1   1   2   0   0   0
   0   0   0]","['ID3846', 'ID4882', 'ID4718', 'ID4385', 'ID4445', 'ID4932', 'ID0998', 'ID0997', 'ID4355', 'ID4872', 'ID4528', 'ID0937', 'ID0420', 'ID4794', 'ID4618']",Role 4,,Role_4,,Laser Marking
4,,11.2,,,10.0,5.0,"[192 105  82   1 170   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0]","['ID4163', 'ID4287', 'ID4493', 'ID0937', 'ID4618']",Role 5,,Role_5,,Final Inspection Q.C.
5,,14.25,,,11.0,4.0,"[234   1  25  17   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0]","['ID4820', 'ID4493', 'ID4491', 'ID4291']",Role 6,,Role_6,,Packing
6,,13.133333333333333,,,12.0,15.0,"[  2  18 160  22 145   6   1   7 115  80   1 115   5  80  17   0   0   0
   0   0   0]","['ID4109', 'ID4163', 'ID4385', 'ID4287', 'ID4445', 'ID4160', 'ID0998', 'ID4493', 'ID4355', 'ID4872', 'ID3854', 'ID4528', 'ID0937', 'ID0420', 'ID4618']",Role 7,,Role_7,,Round Grinding
7,,16.666666666666668,,,21.0,9.0,"[ 87 142  69   1   1   2   4   1 215   0   0   0   0   0   0   0   0   0
   0   0   0]","['ID4163', 'ID4287', 'ID4493', 'ID4529', 'ID4167', 'ID0937', 'ID0420', 'ID4955', 'ID4618']",Role 8,,Role_8,,Turning & Milling Q.C.
8,,10.818181818181818,,,5.0,11.0,"[148   3   1   1   2 185   3   9  10   2   6   0   0   0   0   0   0   0
   0   0   0]","['ID4882', 'ID4718', 'ID4163', 'ID4287', 'ID4445', 'ID0998', 'ID4355', 'ID4872', 'ID4528', 'ID0937', 'ID0420']",Role 9,,Role_9,,Lapping
9,,17.0,,,0.0,7.0,[44 58  3  1  4  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0],"['ID4882', 'ID0998', 'ID4872', 'ID3716', 'ID4528', 'ID0420', 'ID4618']",Role 10,,Role_10,,Flat Grinding
10,,14.833333333333334,,,2.0,6.0,[10  2  1  3 39 42  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0],"['ID4882', 'ID4385', 'ID0998', 'ID4355', 'ID4872', 'ID4528']",Role 11,,Role_11,,Grinding Rework
11,,8.0,,,1.0,1.0,[3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4932'],Role 12,,Role_12,,SETUP     Turning & Milling
12,,14.666666666666666,,,6.0,6.0,[ 7  1  5 12  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0],"['ID3846', 'ID4287', 'ID4932', 'ID4641', 'ID4132', 'ID0937']",Role 13,,Role_13,,Turn & Mill. & Screw Assem
13,,8.0,,,23.0,1.0,[3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4442'],Role 14,,Role_14,,Turning Rework
14,,10.0,,,8.0,7.0,[ 1 11  1  2  4  1 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0],"['ID4287', 'ID4162', 'ID0997', 'ID4140', 'ID4873', 'ID0937', 'ID4326']",Role 15,,Role_15,,Milling
15,,13.333333333333334,,,15.0,3.0,[1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4287', 'ID4493', 'ID4618']",Role 16,,Role_16,,Nitration Q.C.
16,,18.153846153846153,,,14.0,13.0,[20  6  6 10 44  1  2 17  3  3 11  3  1  0  0  0  0  0  0  0  0],"['ID3846', 'ID4622', 'ID4932', 'ID4641', 'ID4219', 'ID4442', 'ID4429', 'ID0997', 'ID4132', 'ID4167', 'ID4799', 'ID4794', 'ID3718']",Role 17,,Role_17,,Turning
17,,15.0,,,16.0,2.0,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4932', 'ID3998']",Role 18,,Role_18,,Stress Relief
18,,16.0,,,18.0,1.0,[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID3641'],Role 19,,Role_19,,Rework Milling
19,,12.25,,,22.0,4.0,[2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4445', 'ID4219', 'ID0997', 'ID4528']",Role 20,,Role_20,,Fix
20,,9.5,,,13.0,2.0,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4932', 'ID4219']",Role 21,,Role_21,,Setup
21,,15.5,,,19.0,2.0,[2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4890', 'ID4851']",Role 22,,Role_22,,Change Version
22,,5.0,,,20.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 23,,Role_23,,Final Inspection
23,,5.0,,,7.0,1.0,[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 24,,Role_24,,Round  Q.C.
24,,5.0,,,17.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4287'],Role 25,,Role_25,,Milling Q.C.
0,,30.0,30.0,2404920.0,,,,ID4618,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,16.0,26.0,1904520.0,,,,ID3846,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,16.0,14.0,353640.0,,,,ID4718,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,16.0,30.0,2404920.0,,,,ID4618,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,16.0,5.0,1973040.0,,,,ID4287,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,16.0,9.0,2346960.0,,,,ID4445,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,16.0,8.0,3777240.0,,,,ID4932,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,16.0,25.0,2712300.0,,,,ID4641,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,16.0,11.0,1463160.0,,,,ID4219,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,16.0,2.0,164460.0,,,,ID4162,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,16.0,25.0,1860420.0,,,,ID4429,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,16.0,21.0,1676520.0,,,,ID0997,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,16.0,28.0,3420480.0,,,,ID4529,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,16.0,21.0,1809060.0,,,,ID4132,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,16.0,16.0,1480020.0,,,,ID4355,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,16.0,22.0,1547940.0,,,,ID4872,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,16.0,3.0,4500.0,,,,ID4142,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,16.0,13.0,39600.0,,,,ID4783,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,16.0,4.0,17820.0,,,,ID4140,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,16.0,30.0,2397000.0,,,,ID4167,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,16.0,3.0,115800.0,,,,ID0937,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,16.0,20.0,3986940.0,,,,ID4794,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,11.2,13.0,1813920.0,,,,ID4163,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
