,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,22.11111111111111,,,19.0,9.0,[50 42 44 54 46 52 41 44 43],"['Christian Francois', 'Kim Passa', 'Alberto Duport', 'Tesca Lobes', 'Anne Olwada', 'Anna Kaufmann', 'Miu Hanwan', 'Esmana Liubiata', 'Fjodor Kowalski']",Role 1,,Role_1,,Create Purchase Requisition
1,,13.666666666666666,,,18.0,3.0,[124 133 125   0   0   0   0   0   0],"['Heinz Gutschmidt', 'Maris Freeman', 'Francis Odell']",Role 2,,Role_2,,Analyze Purchase Requisition
2,,15.11111111111111,,,11.0,9.0,[ 93  18  23  99  18  18  18 115  17],"['Heinz Gutschmidt', 'Fjodor Kowalski', 'Esmana Liubiata', 'Maris Freeman', 'Clement Duchot', 'Nico Ojenbeer', 'Anne Olwada', 'Francis Odell', 'Miu Hanwan']",Role 3,,Role_3,,Create Request for Quotation
3,,22.333333333333332,,,13.0,3.0,[376 364 367   0   0   0   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 4,,Role_4,,Analyze Request for Quotation
4,,18.666666666666668,,,4.0,9.0,[40 40 40 37 38 43 50 37 47],"['Alberto Duport', 'Christian Francois', 'Kim Passa', 'Fjodor Kowalski', 'Nico Ojenbeer', 'Immanuel Karagianni', 'Anne Olwada', 'Penn Osterwalder', 'Miu Hanwan']",Role 5,,Role_5,,Amend Request for Quotation
5,,22.333333333333332,,,16.0,3.0,[129 156 128   0   0   0   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 6,,Role_6,,Send Request for Quotation to Supplier
6,,22.333333333333332,,,15.0,3.0,[149 144 120   0   0   0   0   0   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 7,,Role_7,,Create Quotation comparison Map
7,,18.555555555555557,,,2.0,9.0,[32 29 32 37 34 30 33 29 30],"['Christian Francois', 'Kim Passa', 'Clement Duchot', 'Tesca Lobes', 'Alberto Duport', 'Penn Osterwalder', 'Nico Ojenbeer', 'Esmana Liubiata', 'Fjodor Kowalski']",Role 8,,Role_8,,Analyze Quotation Comparison Map
8,,18.22222222222222,,,3.0,9.0,[35 35 35 29 32 28 28 29 37],"['Penn Osterwalder', 'Kim Passa', 'Immanuel Karagianni', 'Tesca Lobes', 'Nico Ojenbeer', 'Anna Kaufmann', 'Miu Hanwan', 'Elvira Lores', 'Fjodor Kowalski']",Role 9,,Role_9,,Choose best option
