,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,30.0,,,-1.0,1.0,[225   0   0   0   0   0   0   0   0   0   0],['ID4618'],Role 1,,Role_1,,Turning Rework
1,,20.818181818181817,,,4.0,11.0,[ 91  21 165  80 116 166 119  77 178 127 111],"['ID3846', 'ID4718', 'ID4529', 'ID4132', 'ID4167', 'ID4932', 'ID4641', 'ID4219', 'ID4794', 'ID4429', 'ID0997']",Role 2,,Role_2,,Turning & Milling
2,,11.2,,,9.0,5.0,[ 1 29  4  1 20  0  0  0  0  0  0],"['ID4163', 'ID4287', 'ID4493', 'ID0937', 'ID4618']",Role 3,,Role_3,,Turning Q.C.
3,,15.545454545454545,,,3.0,11.0,[  2  60   9   1  11   2 143   1   7  11   1],"['ID4618', 'ID4882', 'ID4718', 'ID4385', 'ID4445', 'ID4932', 'ID0998', 'ID0997', 'ID4355', 'ID4872', 'ID4528']",Role 4,,Role_4,,Laser Marking
4,,11.2,,,10.0,5.0,[192 105  82   1 170   0   0   0   0   0   0],"['ID4163', 'ID4287', 'ID4493', 'ID0937', 'ID4618']",Role 5,,Role_5,,Final Inspection Q.C.
5,,14.25,,,11.0,4.0,[234   1  25  17   0   0   0   0   0   0   0],"['ID4820', 'ID4493', 'ID4491', 'ID4291']",Role 6,,Role_6,,Packing
6,,15.090909090909092,,,12.0,11.0,[ 80  18 160  22 145   6 115   7 115  80  17],"['ID0420', 'ID4163', 'ID4385', 'ID4287', 'ID4445', 'ID4160', 'ID4528', 'ID4493', 'ID4355', 'ID4872', 'ID4618']",Role 7,,Role_7,,Round Grinding
7,,16.666666666666668,,,21.0,9.0,[ 87 142  69   1   1   2   4   1 215   0   0],"['ID4163', 'ID4287', 'ID4493', 'ID4529', 'ID4167', 'ID0937', 'ID0420', 'ID4955', 'ID4618']",Role 8,,Role_8,,Turning & Milling Q.C.
8,,10.818181818181818,,,5.0,11.0,[148   3   1   1   2 185   3   9  10   2   6],"['ID4882', 'ID4718', 'ID4163', 'ID4287', 'ID4445', 'ID0998', 'ID4355', 'ID4872', 'ID4528', 'ID0937', 'ID0420']",Role 9,,Role_9,,Lapping
9,,17.0,,,0.0,7.0,[44 58  3  1  4  2  2  0  0  0  0],"['ID4882', 'ID0998', 'ID4872', 'ID3716', 'ID4528', 'ID0420', 'ID4618']",Role 10,,Role_10,,Flat Grinding
10,,14.833333333333334,,,2.0,6.0,[10  2  1  3 39 42  0  0  0  0  0],"['ID4882', 'ID4385', 'ID0998', 'ID4355', 'ID4872', 'ID4528']",Role 11,,Role_11,,Grinding Rework
11,,8.0,,,1.0,1.0,[3 0 0 0 0 0 0 0 0 0 0],['ID4932'],Role 12,,Role_12,,SETUP     Turning & Milling
12,,14.666666666666666,,,6.0,6.0,[ 7  1  5 12  9  1  0  0  0  0  0],"['ID3846', 'ID4287', 'ID4932', 'ID4641', 'ID4132', 'ID0937']",Role 13,,Role_13,,Turn & Mill. & Screw Assem
13,,8.0,,,23.0,1.0,[3 0 0 0 0 0 0 0 0 0 0],['ID4442'],Role 14,,Role_14,,Turning Rework
14,,10.0,,,8.0,7.0,[ 1 11  1  2  4  1 10  0  0  0  0],"['ID4287', 'ID4162', 'ID0997', 'ID4140', 'ID4873', 'ID0937', 'ID4326']",Role 15,,Role_15,,Milling
15,,13.333333333333334,,,15.0,3.0,[1 1 2 0 0 0 0 0 0 0 0],"['ID4287', 'ID4493', 'ID4618']",Role 16,,Role_16,,Nitration Q.C.
16,,20.09090909090909,,,14.0,11.0,[20  6  6 10 44  3  2 17  3  3 11],"['ID3846', 'ID4622', 'ID4932', 'ID4641', 'ID4219', 'ID4794', 'ID4429', 'ID0997', 'ID4132', 'ID4167', 'ID4799']",Role 17,,Role_17,,Turning
17,,15.0,,,16.0,2.0,[1 2 0 0 0 0 0 0 0 0 0],"['ID4932', 'ID3998']",Role 18,,Role_18,,Stress Relief
18,,16.0,,,18.0,1.0,[2 0 0 0 0 0 0 0 0 0 0],['ID3641'],Role 19,,Role_19,,Rework Milling
19,,12.25,,,22.0,4.0,[2 2 1 1 0 0 0 0 0 0 0],"['ID4445', 'ID4219', 'ID0997', 'ID4528']",Role 20,,Role_20,,Fix
20,,9.5,,,13.0,2.0,[1 1 0 0 0 0 0 0 0 0 0],"['ID4932', 'ID4219']",Role 21,,Role_21,,Setup
21,,15.5,,,19.0,2.0,[2 2 0 0 0 0 0 0 0 0 0],"['ID4890', 'ID4851']",Role 22,,Role_22,,Change Version
22,,5.0,,,20.0,1.0,[1 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 23,,Role_23,,Final Inspection
23,,5.0,,,7.0,1.0,[2 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 24,,Role_24,,Round  Q.C.
24,,5.0,,,17.0,1.0,[1 0 0 0 0 0 0 0 0 0 0],['ID4287'],Role 25,,Role_25,,Milling Q.C.
0,,30.0,30.0,2404920.0,,,,ID4618,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,20.818181818181817,26.0,1904520.0,,,,ID3846,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,20.818181818181817,14.0,353640.0,,,,ID4718,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,20.818181818181817,28.0,3420480.0,,,,ID4529,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,20.818181818181817,21.0,1809060.0,,,,ID4132,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,20.818181818181817,30.0,2397000.0,,,,ID4167,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,20.818181818181817,8.0,3777240.0,,,,ID4932,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,20.818181818181817,25.0,2712300.0,,,,ID4641,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,20.818181818181817,11.0,1463160.0,,,,ID4219,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,20.818181818181817,20.0,3986940.0,,,,ID4794,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,20.818181818181817,25.0,1860420.0,,,,ID4429,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,20.818181818181817,21.0,1676520.0,,,,ID0997,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,11.2,13.0,1813920.0,,,,ID4163,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,11.2,5.0,1973040.0,,,,ID4287,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,11.2,5.0,1221780.0,,,,ID4493,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,11.2,3.0,115800.0,,,,ID0937,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,11.2,30.0,2404920.0,,,,ID4618,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,15.545454545454545,30.0,2404920.0,,,,ID4618,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,15.545454545454545,9.0,1228920.0,,,,ID4882,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,15.545454545454545,14.0,353640.0,,,,ID4718,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,15.545454545454545,27.0,1905420.0,,,,ID4385,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,15.545454545454545,9.0,2346960.0,,,,ID4445,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,15.545454545454545,8.0,3777240.0,,,,ID4932,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
23,,15.545454545454545,7.0,2144400.0,,,,ID0998,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
24,,15.545454545454545,21.0,1676520.0,,,,ID0997,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
25,,15.545454545454545,16.0,1480020.0,,,,ID4355,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
26,,15.545454545454545,22.0,1547940.0,,,,ID4872,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
27,,15.545454545454545,8.0,1985460.0,,,,ID4528,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
28,,11.2,13.0,1813920.0,,,,ID4163,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
29,,11.2,5.0,1973040.0,,,,ID4287,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
30,,11.2,5.0,1221780.0,,,,ID4493,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
31,,11.2,3.0,115800.0,,,,ID0937,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
32,,11.2,30.0,2404920.0,,,,ID4618,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
33,,14.25,2.0,842400.0,,,,ID4820,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
34,,14.25,5.0,1221780.0,,,,ID4493,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
35,,14.25,28.0,90000.0,,,,ID4491,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
36,,14.25,22.0,61200.0,,,,ID4291,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
37,,15.090909090909092,13.0,1612440.0,,,,ID0420,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
38,,15.090909090909092,13.0,1813920.0,,,,ID4163,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
39,,15.090909090909092,27.0,1905420.0,,,,ID4385,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
40,,15.090909090909092,5.0,1973040.0,,,,ID4287,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
41,,15.090909090909092,9.0,2346960.0,,,,ID4445,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
42,,15.090909090909092,18.0,49080.0,,,,ID4160,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
43,,15.090909090909092,8.0,1985460.0,,,,ID4528,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
