,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,8.777777777777779,,,10.0,9.0,[2 1 1 1 1 1 1 1 1],"['2', '312', '540', '547', '434', '574', '322', '602', '381']",Role 1,,Role_1,,TRIAGE
1,,11.333333333333334,,,9.0,9.0,[2 1 1 1 1 1 1 1 1],"['3', '438', '384', '530', '526', '219', '272', '409', '612']",Role 2,,Role_2,,INGRESOADMISION
2,,13.777777777777779,,,12.0,9.0,[ 59  67 128  66  75  59  66 108 131],"['34', '451', '27', '20', '203', '35', '29', '16', '23']",Role 3,,Role_3,,Folio
3,,0.0,,,6.0,1.0,[104   0   0   0   0   0   0   0   0],['NOT_SET'],Role 4,,Role_4,,ATENCIONCONSULTA
4,,0.0,,,5.0,1.0,[90  0  0  0  0  0  0  0  0],['NOT_SET'],Role 5,,Role_5,,EGRESOADMISION
5,,11.777777777777779,,,2.0,9.0,[3 3 3 3 3 3 2 2 4],"['224', '242', '516', '81', '270', '332', '303', '296', '69']",Role 6,,Role_6,,SALIDAEGRESO
6,,0.0,,,7.0,1.0,[91  0  0  0  0  0  0  0  0],['NOT_SET'],Role 7,,Role_7,,SALIDAURGENCIAS
7,,0.0,,,0.0,1.0,[104   0   0   0   0   0   0   0   0],['NOT_SET'],Role 8,,Role_8,,FACTURACIONADMISION
8,,0.0,,,4.0,1.0,[81  0  0  0  0  0  0  0  0],['NOT_SET'],Role 9,,Role_9,,DIGITURNO
9,,0.0,,,11.0,1.0,[79  0  0  0  0  0  0  0  0],['NOT_SET'],Role 10,,Role_10,,HOSPITALIZACIONADMISION
10,,0.0,,,1.0,1.0,[20  0  0  0  0  0  0  0  0],['NOT_SET'],Role 11,,Role_11,,MUERTEEGRESO
11,,5.0,,,8.0,1.0,[1 0 0 0 0 0 0 0 0],['476'],Role 12,,Role_12,,ANULACIONADMISION
12,,3.0,,,3.0,1.0,[4 0 0 0 0 0 0 0 0],['8'],Role 13,,Role_13,,REGISTROINFURGENCIA
0,,8.777777777777779,2.0,788.0,,,,2,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,8.777777777777779,6.0,783.0,,,,312,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,8.777777777777779,7.0,301.0,,,,540,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
