,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,
0,,18.46153846153846,,,18.0,13.0,[39 41 46 44 41 40 40 52 44 42 50 43 54],"['Nico Ojenbeer', 'Penn Osterwalder', 'Anne Olwada', 'Esmana Liubiata', 'Miu Hanwan', 'Clement Duchot', 'Elvira Lores', 'Anna Kaufmann', 'Alberto Duport', 'Kim Passa', 'Christian Francois', 'Fjodor Kowalski', 'Tesca Lobes']",Role 1,,Create Purchase Requisition
1,,17.0,,,14.0,13.0,[ 18  99  17 115  18  23  17  18  93  16  17  16  18],"['Nico Ojenbeer', 'Maris Freeman', 'Penn Osterwalder', 'Francis Odell', 'Anne Olwada', 'Esmana Liubiata', 'Miu Hanwan', 'Clement Duchot', 'Heinz Gutschmidt', 'Christian Francois', 'Anna Kaufmann', 'Alberto Duport', 'Fjodor Kowalski']",Role 2,,Create Request for Quotation
2,,22.333333333333332,,,10.0,3.0,[367 364 376   0   0   0   0   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 3,,Analyze Request for Quotation
3,,13.666666666666666,,,13.0,3.0,[133 125 124   0   0   0   0   0   0   0   0   0   0],"['Maris Freeman', 'Francis Odell', 'Heinz Gutschmidt']",Role 4,,Analyze Purchase Requisition
4,,17.46153846153846,,,9.0,13.0,[38 37 37 40 50 43 47 32 22 31 36 40 40],"['Nico Ojenbeer', 'Fjodor Kowalski', 'Penn Osterwalder', 'Christian Francois', 'Anne Olwada', 'Immanuel Karagianni', 'Miu Hanwan', 'Clement Duchot', 'Tesca Lobes', 'Elvira Lores', 'Esmana Liubiata', 'Alberto Duport', 'Kim Passa']",Role 5,,Amend Request for Quotation
5,,22.333333333333332,,,12.0,3.0,[128 156 129   0   0   0   0   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 6,,Send Request for Quotation to Supplier
6,,22.333333333333332,,,2.0,3.0,[120 144 149   0   0   0   0   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 7,,Create Quotation comparison Map
7,,17.46153846153846,,,15.0,13.0,[33 30 26 27 26 32 25 29 34 29 32 30 37],"['Nico Ojenbeer', 'Penn Osterwalder', 'Anne Olwada', 'Immanuel Karagianni', 'Miu Hanwan', 'Clement Duchot', 'Elvira Lores', 'Esmana Liubiata', 'Alberto Duport', 'Kim Passa', 'Christian Francois', 'Fjodor Kowalski', 'Tesca Lobes']",Role 8,,Analyze Quotation Comparison Map
8,,17.846153846153847,,,0.0,13.0,[32 35 27 35 28 27 29 28 26 35 27 37 29],"['Nico Ojenbeer', 'Penn Osterwalder', 'Anne Olwada', 'Immanuel Karagianni', 'Miu Hanwan', 'Clement Duchot', 'Elvira Lores', 'Anna Kaufmann', 'Alberto Duport', 'Kim Passa', 'Esmana Liubiata', 'Fjodor Kowalski', 'Tesca Lobes']",Role 9,,Choose best option
9,,22.333333333333332,,,11.0,3.0,[144 125 144   0   0   0   0   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 10,,Settle Conditions With Supplier
10,,22.333333333333332,,,20.0,3.0,[127 138 148   0   0   0   0   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 11,,Create Purchase Order
11,,13.0,,,7.0,5.0,[102  65  79  93  74   0   0   0   0   0   0   0   0],"['Kiu Kan', 'Esmeralda Clay', 'Karen Clarens', 'Carmen Finacse', 'Sean Manney']",Role 12,,Confirm Purchase Order
12,,13.0,,,3.0,5.0,[90 85 74 83 81  0  0  0  0  0  0  0  0],"['Kiu Kan', 'Esmeralda Clay', 'Karen Clarens', 'Carmen Finacse', 'Sean Manney']",Role 13,,Deliver Goods Services
13,,18.307692307692307,,,1.0,13.0,[34 33 32 38 33 31 35 25 28 30 30 30 36],"['Nico Ojenbeer', 'Penn Osterwalder', 'Anne Olwada', 'Immanuel Karagianni', 'Miu Hanwan', 'Clement Duchot', 'Elvira Lores', 'Anna Kaufmann', 'Alberto Duport', 'Kim Passa', 'Christian Francois', 'Fjodor Kowalski', 'Tesca Lobes']",Role 14,,Release Purchase Order
14,,22.333333333333332,,,16.0,3.0,[133 142 138   0   0   0   0   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 15,,Approve Purchase Order for payment
15,,13.0,,,4.0,5.0,[116  80  71  83  63   0   0   0   0   0   0   0   0],"['Kiu Kan', 'Esmeralda Clay', 'Karen Clarens', 'Carmen Finacse', 'Sean Manney']",Role 16,,Send Invoice
16,,20.5,,,8.0,2.0,[201 202   0   0   0   0   0   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 17,,Release Supplier's Invoice
17,,20.5,,,6.0,2.0,[197 216   0   0   0   0   0   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 18,,Authorize Supplier's Invoice payment
18,,20.5,,,19.0,2.0,[197 216   0   0   0   0   0   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 19,,Pay Invoice
19,,21.6,,,5.0,5.0,[14  7  5 33 47  0  0  0  0  0  0  0  0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta', 'Karalda Nimwada', 'Pedro Alvares']",Role 20,,Settle Dispute With Supplier
20,,13.625,,,17.0,8.0,[1 1 2 2 1 1 2 1 0 0 0 0 0],"['Nico Ojenbeer', 'Penn Osterwalder', 'Immanuel Karagianni', 'Miu Hanwan', 'Clement Duchot', 'Elvira Lores', 'Kim Passa', 'Christian Francois']",Role 21,,Amend Purchase Requisition
0,,18.46153846153846,18.0,136860.0,,,,Nico Ojenbeer,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
