,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,26.75,,,19.0,4.0,[50 52 46 54],"['Christian Francois', 'Anna Kaufmann', 'Anne Olwada', 'Tesca Lobes']",Role 1,,Role_1,,Create Purchase Requisition
1,,13.666666666666666,,,18.0,3.0,[124 133 125   0],"['Heinz Gutschmidt', 'Maris Freeman', 'Francis Odell']",Role 2,,Role_2,,Analyze Purchase Requisition
2,,14.75,,,11.0,4.0,[ 93  23 115  99],"['Heinz Gutschmidt', 'Esmana Liubiata', 'Francis Odell', 'Maris Freeman']",Role 3,,Role_3,,Create Request for Quotation
3,,22.333333333333332,,,13.0,3.0,[376 364 367   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 4,,Role_4,,Analyze Request for Quotation
4,,17.5,,,4.0,4.0,[47 43 40 50],"['Miu Hanwan', 'Immanuel Karagianni', 'Kim Passa', 'Anne Olwada']",Role 5,,Role_5,,Amend Request for Quotation
5,,22.333333333333332,,,16.0,3.0,[129 156 128   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 6,,Role_6,,Send Request for Quotation to Supplier
6,,22.333333333333332,,,15.0,3.0,[149 144 120   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 7,,Role_7,,Create Quotation comparison Map
7,,17.5,,,2.0,4.0,[34 33 32 37],"['Alberto Duport', 'Nico Ojenbeer', 'Clement Duchot', 'Tesca Lobes']",Role 8,,Role_8,,Analyze Quotation Comparison Map
8,,17.75,,,3.0,4.0,[37 35 35 35],"['Fjodor Kowalski', 'Kim Passa', 'Penn Osterwalder', 'Immanuel Karagianni']",Role 9,,Role_9,,Choose best option
9,,22.333333333333332,,,0.0,3.0,[144 125 144   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 10,,Role_10,,Settle Conditions With Supplier
10,,22.333333333333332,,,6.0,3.0,[148 138 127   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 11,,Role_11,,Create Purchase Order
11,,13.5,,,12.0,4.0,[102  93  74  79],"['Kiu Kan', 'Carmen Finacse', 'Sean Manney', 'Karen Clarens']",Role 12,,Role_12,,Confirm Purchase Order
12,,14.0,,,17.0,4.0,[90 85 81 83],"['Kiu Kan', 'Esmeralda Clay', 'Sean Manney', 'Carmen Finacse']",Role 13,,Role_13,,Deliver Goods Services
13,,18.25,,,1.0,4.0,[38 34 35 36],"['Immanuel Karagianni', 'Nico Ojenbeer', 'Elvira Lores', 'Tesca Lobes']",Role 14,,Role_14,,Release Purchase Order
14,,22.333333333333332,,,20.0,3.0,[138 142 133   0],"['Magdalena Predutta', 'Karel de Groot', 'Francois de Perrier']",Role 15,,Role_15,,Approve Purchase Order for payment
15,,10.25,,,8.0,4.0,[116  80  83  71],"['Kiu Kan', 'Esmeralda Clay', 'Carmen Finacse', 'Karen Clarens']",Role 16,,Role_16,,Send Invoice
16,,20.5,,,9.0,2.0,[202 201   0   0],"['Pedro Alvares', 'Karalda Nimwada']",Role 17,,Role_17,,Release Supplier's Invoice
17,,23.5,,,14.0,4.0,[47 33 14  7],"['Pedro Alvares', 'Karalda Nimwada', 'Francois de Perrier', 'Karel de Groot']",Role 18,,Role_18,,Settle Dispute With Supplier
18,,20.5,,,7.0,2.0,[216 197   0   0],"['Pedro Alvares', 'Karalda Nimwada']",Role 19,,Role_19,,Authorize Supplier's Invoice payment
19,,20.5,,,10.0,2.0,[216 197   0   0],"['Pedro Alvares', 'Karalda Nimwada']",Role 20,,Role_20,,Pay Invoice
20,,11.5,,,5.0,4.0,[2 2 1 2],"['Immanuel Karagianni', 'Kim Passa', 'Clement Duchot', 'Miu Hanwan']",Role 21,,Role_21,,Amend Purchase Requisition
0,,26.75,24.0,161280.0,,,,Christian Francois,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,26.75,29.0,151680.0,,,,Anna Kaufmann,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,26.75,26.0,163560.0,,,,Anne Olwada,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,26.75,28.0,162300.0,,,,Tesca Lobes,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,13.666666666666666,18.0,81720.0,,,,Heinz Gutschmidt,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,13.666666666666666,7.0,83580.0,,,,Maris Freeman,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,13.666666666666666,16.0,78360.0,,,,Francis Odell,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,14.75,18.0,81720.0,,,,Heinz Gutschmidt,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,14.75,18.0,157800.0,,,,Esmana Liubiata,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,14.75,16.0,78360.0,,,,Francis Odell,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,14.75,7.0,83580.0,,,,Maris Freeman,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,17.5,7.0,157140.0,,,,Miu Hanwan,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,17.5,16.0,128520.0,,,,Immanuel Karagianni,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,17.5,21.0,150540.0,,,,Kim Passa,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,17.5,26.0,163560.0,,,,Anne Olwada,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
23,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
24,,17.5,22.0,149040.0,,,,Alberto Duport,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
25,,17.5,18.0,136860.0,,,,Nico Ojenbeer,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
26,,17.5,2.0,146100.0,,,,Clement Duchot,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
27,,17.5,28.0,162300.0,,,,Tesca Lobes,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
28,,17.75,24.0,152220.0,,,,Fjodor Kowalski,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
29,,17.75,21.0,150540.0,,,,Kim Passa,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
30,,17.75,10.0,148500.0,,,,Penn Osterwalder,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
31,,17.75,16.0,128520.0,,,,Immanuel Karagianni,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
32,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 10,Role_10,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
33,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 10,Role_10,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
34,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 10,Role_10,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
35,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
36,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
37,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
38,,13.5,4.0,8587380.0,,,,Kiu Kan,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
39,,13.5,17.0,7959180.0,,,,Carmen Finacse,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
40,,13.5,24.0,7389540.0,,,,Sean Manney,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
41,,13.5,9.0,6339480.0,,,,Karen Clarens,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
42,,14.0,4.0,8587380.0,,,,Kiu Kan,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
43,,14.0,11.0,7829460.0,,,,Esmeralda Clay,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
44,,14.0,24.0,7389540.0,,,,Sean Manney,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
45,,14.0,17.0,7959180.0,,,,Carmen Finacse,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
46,,18.25,16.0,128520.0,,,,Immanuel Karagianni,Role 14,Role_14,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
47,,18.25,18.0,136860.0,,,,Nico Ojenbeer,Role 14,Role_14,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
48,,18.25,11.0,141120.0,,,,Elvira Lores,Role 14,Role_14,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
49,,18.25,28.0,162300.0,,,,Tesca Lobes,Role 14,Role_14,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
50,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 15,Role_15,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
51,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 15,Role_15,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
52,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 15,Role_15,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
53,,10.25,4.0,8587380.0,,,,Kiu Kan,Role 16,Role_16,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
54,,10.25,11.0,7829460.0,,,,Esmeralda Clay,Role 16,Role_16,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
55,,10.25,17.0,7959180.0,,,,Carmen Finacse,Role 16,Role_16,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
56,,10.25,9.0,6339480.0,,,,Karen Clarens,Role 16,Role_16,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
