,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,
0,,27.0,,,3.0,3.0,[54 50 52],"['Tesca Lobes', 'Christian Francois', 'Anna Kaufmann']",Role 1,,Create Purchase Requisition
1,,13.666666666666666,,,13.0,3.0,[ 99 115  93],"['Maris Freeman', 'Francis Odell', 'Heinz Gutschmidt']",Role 2,,Create Request for Quotation
2,,22.333333333333332,,,1.0,3.0,[376 367 364],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 3,,Analyze Request for Quotation
3,,13.666666666666666,,,15.0,3.0,[124 133 125],"['Heinz Gutschmidt', 'Maris Freeman', 'Francis Odell']",Role 4,,Analyze Purchase Requisition
4,,22.333333333333332,,,17.0,3.0,[129 128 156],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 5,,Send Request for Quotation to Supplier
5,,22.333333333333332,,,7.0,3.0,[149 120 144],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 6,,Create Quotation comparison Map
6,,22.666666666666668,,,9.0,3.0,[33 34 37],"['Nico Ojenbeer', 'Alberto Duport', 'Tesca Lobes']",Role 7,,Analyze Quotation Comparison Map
7,,16.666666666666668,,,6.0,3.0,[37 35 35],"['Fjodor Kowalski', 'Immanuel Karagianni', 'Penn Osterwalder']",Role 8,,Choose best option
8,,22.333333333333332,,,0.0,3.0,[144 144 125],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 9,,Settle Conditions With Supplier
9,,22.333333333333332,,,5.0,3.0,[148 127 138],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 10,,Create Purchase Order
10,,10.0,,,16.0,3.0,[102  93  79],"['Kiu Kan', 'Carmen Finacse', 'Karen Clarens']",Role 11,,Confirm Purchase Order
11,,10.666666666666666,,,14.0,3.0,[90 85 83],"['Kiu Kan', 'Esmeralda Clay', 'Carmen Finacse']",Role 12,,Deliver Goods Services
12,,18.333333333333332,,,20.0,3.0,[35 38 36],"['Elvira Lores', 'Immanuel Karagianni', 'Tesca Lobes']",Role 13,,Release Purchase Order
