,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,
0,,16.0,,,-1.0,1.0,[225   0   0],['ID4355'],Role 1,,Round Grinding
1,,17.333333333333332,,,21.0,3.0,[ 25  17 234],"['ID4491', 'ID4291', 'ID4820']",Role 2,,Packing
2,,16.0,,,6.0,3.0,[192 170 105],"['ID4163', 'ID4618', 'ID4287']",Role 3,,Final Inspection Q.C.
3,,18.666666666666668,,,7.0,3.0,[178 165 166],"['ID4794', 'ID4529', 'ID4932']",Role 4,,Turning & Milling
4,,16.0,,,9.0,3.0,[ 87 215 142],"['ID4163', 'ID4618', 'ID4287']",Role 5,,Turning & Milling Q.C.
5,,15.0,,,8.0,2.0,[1 2 0],"['ID4932', 'ID3998']",Role 6,,Stress Relief
6,,19.333333333333332,,,17.0,3.0,[17 44 20],"['ID0997', 'ID4219', 'ID3846']",Role 7,,Turning
7,,13.333333333333334,,,19.0,3.0,[ 4 20 29],"['ID4493', 'ID4618', 'ID4287']",Role 8,,Turning Q.C.
8,,12.666666666666666,,,18.0,3.0,[143  60  11],"['ID0998', 'ID4882', 'ID4872']",Role 9,,Laser Marking
9,,8.0,,,1.0,3.0,[185 148  10],"['ID0998', 'ID4882', 'ID4528']",Role 10,,Lapping
10,,13.0,,,13.0,3.0,[39 42 10],"['ID4872', 'ID4528', 'ID4882']",Role 11,,Grinding Rework
11,,14.666666666666666,,,23.0,3.0,[160 145 115],"['ID4385', 'ID4445', 'ID4528']",Role 12,,Round Grinding
12,,12.333333333333334,,,4.0,3.0,[11 10  4],"['ID4162', 'ID4326', 'ID4873']",Role 13,,Milling
13,,8.0,,,22.0,3.0,[58  4 44],"['ID0998', 'ID4528', 'ID4882']",Role 14,,Flat Grinding
14,,5.0,,,0.0,1.0,[1 0 0],['ID4493'],Role 15,,Final Inspection
15,,16.0,,,10.0,1.0,[2 0 0],['ID3641'],Role 16,,Rework Milling
16,,13.666666666666666,,,16.0,3.0,[2 2 1],"['ID4445', 'ID4219', 'ID0997']",Role 17,,Fix
17,,8.0,,,3.0,1.0,[3 0 0],['ID4442'],Role 18,,Turning Rework
18,,24.0,,,2.0,3.0,[ 9  7 12],"['ID4132', 'ID3846', 'ID4641']",Role 19,,Turn & Mill. & Screw Assem
19,,8.0,,,12.0,1.0,[3 0 0],['ID4932'],Role 20,,SETUP     Turning & Milling
20,,9.5,,,14.0,2.0,[1 1 0],"['ID4932', 'ID4219']",Role 21,,Setup
21,,13.333333333333334,,,5.0,3.0,[1 2 1],"['ID4493', 'ID4618', 'ID4287']",Role 22,,Nitration Q.C.
22,,15.5,,,11.0,2.0,[2 2 0],"['ID4890', 'ID4851']",Role 23,,Change Version
23,,5.0,,,20.0,1.0,[1 0 0],['ID4287'],Role 24,,Milling Q.C.
24,,5.0,,,15.0,1.0,[2 0 0],['ID4493'],Role 25,,Round  Q.C.
0,,16.0,16.0,1480020.0,,,,ID4355,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,17.333333333333332,28.0,90000.0,,,,ID4491,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,17.333333333333332,22.0,61200.0,,,,ID4291,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,17.333333333333332,2.0,842400.0,,,,ID4820,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,16.0,13.0,1813920.0,,,,ID4163,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,16.0,30.0,2404920.0,,,,ID4618,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,16.0,5.0,1973040.0,,,,ID4287,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,18.666666666666668,20.0,3986940.0,,,,ID4794,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,18.666666666666668,28.0,3420480.0,,,,ID4529,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,18.666666666666668,8.0,3777240.0,,,,ID4932,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
