,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,22.0,,,-1.0,1.0,[225   0   0],['ID4291'],Role 1,,Role_1,,Nitration Q.C.
1,,18.666666666666668,,,19.0,3.0,[166 178 165],"['ID4932', 'ID4794', 'ID4529']",Role 2,,Role_2,,Turning & Milling
2,,16.0,,,17.0,3.0,[ 87 142 215],"['ID4163', 'ID4287', 'ID4618']",Role 3,,Role_3,,Turning & Milling Q.C.
3,,13.333333333333334,,,23.0,3.0,[1 1 2],"['ID4287', 'ID4493', 'ID4618']",Role 4,,Role_4,,Nitration Q.C.
4,,8.0,,,0.0,3.0,[ 10 148 185],"['ID4528', 'ID4882', 'ID0998']",Role 5,,Role_5,,Lapping
5,,8.333333333333334,,,2.0,3.0,[143  60  11],"['ID0998', 'ID4882', 'ID4445']",Role 6,,Role_6,,Laser Marking
6,,17.333333333333332,,,5.0,3.0,[115 145 160],"['ID4355', 'ID4445', 'ID4385']",Role 7,,Role_7,,Round Grinding
7,,16.0,,,16.0,3.0,[192 105 170],"['ID4163', 'ID4287', 'ID4618']",Role 8,,Role_8,,Final Inspection Q.C.
8,,17.333333333333332,,,13.0,3.0,[ 17  25 234],"['ID4291', 'ID4491', 'ID4820']",Role 9,,Role_9,,Packing
9,,8.0,,,6.0,3.0,[ 4 44 58],"['ID4528', 'ID4882', 'ID0998']",Role 10,,Role_10,,Flat Grinding
10,,13.666666666666666,,,11.0,3.0,[1 2 2],"['ID0997', 'ID4219', 'ID4445']",Role 11,,Role_11,,Fix
11,,12.333333333333334,,,7.0,3.0,[10 11  4],"['ID4326', 'ID4162', 'ID4873']",Role 12,,Role_12,,Milling
12,,13.0,,,9.0,3.0,[42 39 10],"['ID4528', 'ID4872', 'ID4882']",Role 13,,Role_13,,Grinding Rework
13,,19.333333333333332,,,8.0,3.0,[20 17 44],"['ID3846', 'ID0997', 'ID4219']",Role 14,,Role_14,,Turning
14,,13.333333333333334,,,4.0,3.0,[ 4 29 20],"['ID4493', 'ID4287', 'ID4618']",Role 15,,Role_15,,Turning Q.C.
15,,15.0,,,18.0,2.0,[2 1 0],"['ID3998', 'ID4932']",Role 16,,Role_16,,Stress Relief
16,,15.5,,,10.0,2.0,[2 2 0],"['ID4851', 'ID4890']",Role 17,,Role_17,,Change Version
17,,8.0,,,20.0,1.0,[3 0 0],['ID4932'],Role 18,,Role_18,,SETUP     Turning & Milling
18,,9.5,,,12.0,2.0,[1 1 0],"['ID4932', 'ID4219']",Role 19,,Role_19,,Setup
19,,24.0,,,22.0,3.0,[ 7  9 12],"['ID3846', 'ID4132', 'ID4641']",Role 20,,Role_20,,Turn & Mill. & Screw Assem
20,,8.0,,,14.0,1.0,[3 0 0],['ID4442'],Role 21,,Role_21,,Turning Rework
21,,16.0,,,3.0,1.0,[2 0 0],['ID3641'],Role 22,,Role_22,,Rework Milling
22,,5.0,,,21.0,1.0,[1 0 0],['ID4287'],Role 23,,Role_23,,Milling Q.C.
23,,5.0,,,15.0,1.0,[2 0 0],['ID4493'],Role 24,,Role_24,,Round  Q.C.
24,,5.0,,,1.0,1.0,[1 0 0],['ID4493'],Role 25,,Role_25,,Final Inspection
0,,22.0,22.0,61200.0,,,,ID4291,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,18.666666666666668,8.0,3777240.0,,,,ID4932,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,18.666666666666668,20.0,3986940.0,,,,ID4794,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,18.666666666666668,28.0,3420480.0,,,,ID4529,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,16.0,13.0,1813920.0,,,,ID4163,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,16.0,5.0,1973040.0,,,,ID4287,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
