,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,
0,,4.0,,,-1.0,1.0,[225   0   0   0],['ID3854'],Role 1,,Flat Grinding
1,,20.25,,,17.0,4.0,[178 127 166 165],"['ID4794', 'ID4429', 'ID4932', 'ID4529']",Role 2,,Turning & Milling
2,,13.25,,,13.0,4.0,[142 215  69  87],"['ID4287', 'ID4618', 'ID4493', 'ID4163']",Role 3,,Turning & Milling Q.C.
3,,11.75,,,12.0,4.0,[ 11 143  11  60],"['ID4445', 'ID0998', 'ID4872', 'ID4882']",Role 4,,Laser Marking
4,,11.5,,,23.0,4.0,[ 3  4 58 44],"['ID4872', 'ID4528', 'ID0998', 'ID4882']",Role 5,,Flat Grinding
5,,15.0,,,20.0,4.0,[145 115 160 115],"['ID4445', 'ID4528', 'ID4385', 'ID4355']",Role 6,,Round Grinding
6,,13.25,,,11.0,4.0,[105 170  82 192],"['ID4287', 'ID4618', 'ID4493', 'ID4163']",Role 7,,Final Inspection Q.C.
7,,14.25,,,9.0,4.0,[ 17   1  25 234],"['ID4291', 'ID4493', 'ID4491', 'ID4820']",Role 8,,Packing
8,,13.75,,,16.0,4.0,[39  3 10 42],"['ID4872', 'ID4355', 'ID4882', 'ID4528']",Role 9,,Grinding Rework
9,,12.25,,,19.0,4.0,[2 1 1 2],"['ID4219', 'ID0997', 'ID4528', 'ID4445']",Role 10,,Fix
10,,9.5,,,10.0,2.0,[1 1 0 0],"['ID4219', 'ID4932']",Role 11,,Setup
11,,11.5,,,15.0,4.0,[185   9  10 148],"['ID0998', 'ID4872', 'ID4528', 'ID4882']",Role 12,,Lapping
12,,20.0,,,3.0,4.0,[ 5  7 12  9],"['ID4932', 'ID3846', 'ID4641', 'ID4132']",Role 13,,Turn & Mill. & Screw Assem
13,,13.25,,,21.0,4.0,[29 20  4  1],"['ID4287', 'ID4618', 'ID4493', 'ID4163']",Role 14,,Turning Q.C.
14,,19.0,,,2.0,4.0,[17 20 44 11],"['ID0997', 'ID3846', 'ID4219', 'ID4799']",Role 15,,Turning
15,,13.333333333333334,,,1.0,3.0,[2 1 1 0],"['ID4618', 'ID4493', 'ID4287']",Role 16,,Nitration Q.C.
16,,5.0,,,18.0,1.0,[2 0 0 0],['ID4493'],Role 17,,Round  Q.C.
17,,10.25,,,4.0,4.0,[11  2  4 10],"['ID4162', 'ID4140', 'ID4873', 'ID4326']",Role 18,,Milling
18,,5.0,,,0.0,1.0,[1 0 0 0],['ID4493'],Role 19,,Final Inspection
19,,8.0,,,8.0,1.0,[3 0 0 0],['ID4932'],Role 20,,SETUP     Turning & Milling
20,,16.0,,,22.0,1.0,[2 0 0 0],['ID3641'],Role 21,,Rework Milling
21,,15.5,,,6.0,2.0,[2 2 0 0],"['ID4890', 'ID4851']",Role 22,,Change Version
22,,5.0,,,5.0,1.0,[1 0 0 0],['ID4287'],Role 23,,Milling Q.C.
23,,8.0,,,7.0,1.0,[3 0 0 0],['ID4442'],Role 24,,Turning Rework
24,,15.0,,,14.0,2.0,[1 2 0 0],"['ID4932', 'ID3998']",Role 25,,Stress Relief
0,,4.0,4.0,6840.0,,,,ID3854,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,20.25,20.0,3986940.0,,,,ID4794,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,20.25,25.0,1860420.0,,,,ID4429,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,20.25,8.0,3777240.0,,,,ID4932,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,20.25,28.0,3420480.0,,,,ID4529,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,13.25,5.0,1973040.0,,,,ID4287,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,13.25,30.0,2404920.0,,,,ID4618,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,13.25,5.0,1221780.0,,,,ID4493,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,13.25,13.0,1813920.0,,,,ID4163,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,11.75,9.0,2346960.0,,,,ID4445,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,11.75,7.0,2144400.0,,,,ID0998,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,11.75,22.0,1547940.0,,,,ID4872,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,11.75,9.0,1228920.0,,,,ID4882,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,11.5,22.0,1547940.0,,,,ID4872,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,11.5,8.0,1985460.0,,,,ID4528,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,11.5,7.0,2144400.0,,,,ID0998,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
