,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,30.0,,,-1.0,1.0,[225   0   0   0   0   0   0   0   0   0   0   0],['ID4618'],Role 1,,Role_1,,Turning Rework
1,,19.333333333333332,,,4.0,12.0,[ 91  21  80 116   6 166 119  77 178 127 111 165],"['ID3846', 'ID4718', 'ID4132', 'ID4167', 'ID0937', 'ID4932', 'ID4641', 'ID4219', 'ID4794', 'ID4429', 'ID0997', 'ID4529']",Role 2,,Role_2,,Turning & Milling
2,,11.2,,,9.0,5.0,[ 1 29  4  1 20  0  0  0  0  0  0  0],"['ID4163', 'ID4287', 'ID4493', 'ID0937', 'ID4618']",Role 3,,Role_3,,Turning Q.C.
3,,14.5,,,3.0,12.0,[  2  60   9   1  11   2 143   1   7  11   1   1],"['ID4618', 'ID4882', 'ID4718', 'ID4385', 'ID4445', 'ID4932', 'ID0998', 'ID0997', 'ID4355', 'ID4872', 'ID4528', 'ID0937']",Role 4,,Role_4,,Laser Marking
4,,11.2,,,10.0,5.0,[192 105  82   1 170   0   0   0   0   0   0   0],"['ID4163', 'ID4287', 'ID4493', 'ID0937', 'ID4618']",Role 5,,Role_5,,Final Inspection Q.C.
5,,14.25,,,11.0,4.0,[234   1  25  17   0   0   0   0   0   0   0   0],"['ID4820', 'ID4493', 'ID4491', 'ID4291']",Role 6,,Role_6,,Packing
6,,14.083333333333334,,,12.0,12.0,[ 17  18 160  22 145   6   5   7 115  80  80 115],"['ID4618', 'ID4163', 'ID4385', 'ID4287', 'ID4445', 'ID4160', 'ID0937', 'ID4493', 'ID4355', 'ID4872', 'ID0420', 'ID4528']",Role 7,,Role_7,,Round Grinding
7,,16.666666666666668,,,21.0,9.0,[ 87 142  69   1   1   2   4   1 215   0   0   0],"['ID4163', 'ID4287', 'ID4493', 'ID4529', 'ID4167', 'ID0937', 'ID0420', 'ID4955', 'ID4618']",Role 8,,Role_8,,Turning & Milling Q.C.
8,,10.818181818181818,,,5.0,11.0,[148   3   1   1   2 185   3   9  10   2   6   0],"['ID4882', 'ID4718', 'ID4163', 'ID4287', 'ID4445', 'ID0998', 'ID4355', 'ID4872', 'ID4528', 'ID0937', 'ID0420']",Role 9,,Role_9,,Lapping
9,,17.0,,,0.0,7.0,[44 58  3  1  4  2  2  0  0  0  0  0],"['ID4882', 'ID0998', 'ID4872', 'ID3716', 'ID4528', 'ID0420', 'ID4618']",Role 10,,Role_10,,Flat Grinding
