,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,
0,,4.0,,,-1.0,1.0,[225   0   0   0   0   0   0   0   0   0   0],['ID3854'],Role 1,,Flat Grinding
1,,20.818181818181817,,,17.0,11.0,[111  21  91 119 165 116  77 178 127 166  80],"['ID0997', 'ID4718', 'ID3846', 'ID4641', 'ID4529', 'ID4167', 'ID4219', 'ID4794', 'ID4429', 'ID4932', 'ID4132']",Role 2,,Turning & Milling
2,,16.666666666666668,,,13.0,9.0,[  2 215  69  87   4   1 142   1   1   0   0],"['ID0937', 'ID4618', 'ID4493', 'ID4163', 'ID0420', 'ID4529', 'ID4287', 'ID4955', 'ID4167']",Role 3,,Turning & Milling Q.C.
3,,14.272727272727273,,,12.0,11.0,[ 60  11  11   2   9   1   7   1 143   2   1],"['ID4882', 'ID4445', 'ID4872', 'ID4618', 'ID4718', 'ID0420', 'ID4355', 'ID0997', 'ID0998', 'ID4932', 'ID4528']",Role 4,,Laser Marking
4,,17.0,,,23.0,7.0,[ 3  2  1  2 58  4 44  0  0  0  0],"['ID4872', 'ID4618', 'ID3716', 'ID0420', 'ID0998', 'ID4528', 'ID4882']",Role 5,,Flat Grinding
5,,15.090909090909092,,,20.0,11.0,[160   6  80  17   7  18  80 115 115  22 145],"['ID4385', 'ID4160', 'ID4872', 'ID4618', 'ID4493', 'ID4163', 'ID0420', 'ID4355', 'ID4528', 'ID4287', 'ID4445']",Role 6,,Round Grinding
6,,11.2,,,11.0,5.0,[  1 170  82 192 105   0   0   0   0   0   0],"['ID0937', 'ID4618', 'ID4493', 'ID4163', 'ID4287']",Role 7,,Final Inspection Q.C.
7,,14.25,,,9.0,4.0,[ 17   1  25 234   0   0   0   0   0   0   0],"['ID4291', 'ID4493', 'ID4491', 'ID4820']",Role 8,,Packing
8,,14.833333333333334,,,16.0,6.0,[39  3  1 42 10  2  0  0  0  0  0],"['ID4872', 'ID4355', 'ID0998', 'ID4528', 'ID4882', 'ID4385']",Role 9,,Grinding Rework
9,,12.25,,,19.0,4.0,[2 1 1 2 0 0 0 0 0 0 0],"['ID4219', 'ID0997', 'ID4528', 'ID4445']",Role 10,,Fix
10,,9.5,,,10.0,2.0,[1 1 0 0 0 0 0 0 0 0 0],"['ID4219', 'ID4932']",Role 11,,Setup
11,,10.818181818181818,,,15.0,11.0,[  2   9   1   6   3 185   1  10 148   2   3],"['ID0937', 'ID4872', 'ID4163', 'ID0420', 'ID4355', 'ID0998', 'ID4287', 'ID4528', 'ID4882', 'ID4445', 'ID4718']",Role 12,,Lapping
12,,14.666666666666666,,,3.0,6.0,[ 1  7 12  1  5  9  0  0  0  0  0],"['ID0937', 'ID3846', 'ID4641', 'ID4287', 'ID4932', 'ID4132']",Role 13,,Turn & Mill. & Screw Assem
13,,11.2,,,21.0,5.0,[ 1 20  4  1 29  0  0  0  0  0  0],"['ID0937', 'ID4618', 'ID4493', 'ID4163', 'ID4287']",Role 14,,Turning Q.C.
14,,20.09090909090909,,,2.0,11.0,[ 3 20 44  3  2 17 10 11  3  6  6],"['ID4132', 'ID3846', 'ID4219', 'ID4794', 'ID4429', 'ID0997', 'ID4641', 'ID4799', 'ID4167', 'ID4622', 'ID4932']",Role 15,,Turning
15,,13.333333333333334,,,1.0,3.0,[2 1 1 0 0 0 0 0 0 0 0],"['ID4618', 'ID4493', 'ID4287']",Role 16,,Nitration Q.C.
16,,5.0,,,18.0,1.0,[2 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 17,,Round  Q.C.
17,,10.0,,,4.0,7.0,[ 1  2  1 10  1 11  4  0  0  0  0],"['ID0937', 'ID4140', 'ID0997', 'ID4326', 'ID4287', 'ID4162', 'ID4873']",Role 18,,Milling
18,,5.0,,,0.0,1.0,[1 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 19,,Final Inspection
19,,8.0,,,8.0,1.0,[3 0 0 0 0 0 0 0 0 0 0],['ID4932'],Role 20,,SETUP     Turning & Milling
20,,16.0,,,22.0,1.0,[2 0 0 0 0 0 0 0 0 0 0],['ID3641'],Role 21,,Rework Milling
21,,15.5,,,6.0,2.0,[2 2 0 0 0 0 0 0 0 0 0],"['ID4890', 'ID4851']",Role 22,,Change Version
22,,5.0,,,5.0,1.0,[1 0 0 0 0 0 0 0 0 0 0],['ID4287'],Role 23,,Milling Q.C.
23,,8.0,,,7.0,1.0,[3 0 0 0 0 0 0 0 0 0 0],['ID4442'],Role 24,,Turning Rework
24,,15.0,,,14.0,2.0,[1 2 0 0 0 0 0 0 0 0 0],"['ID4932', 'ID3998']",Role 25,,Stress Relief
0,,4.0,4.0,6840.0,,,,ID3854,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,20.818181818181817,21.0,1676520.0,,,,ID0997,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,20.818181818181817,14.0,353640.0,,,,ID4718,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,20.818181818181817,26.0,1904520.0,,,,ID3846,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,20.818181818181817,25.0,2712300.0,,,,ID4641,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,20.818181818181817,28.0,3420480.0,,,,ID4529,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
