,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,0.0,,,12.0,1.0,[81  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 1,,Role_1,,DIGITURNO
1,,9.846153846153847,,,1.0,13.0,[2 1 1 1 1 1 1 1 1 1 1 1 1],"['2', '271', '600', '330', '250', '392', '404', '596', '586', '537', '477', '514', '218']",Role 2,,Role_2,,TRIAGE
2,,8.923076923076923,,,2.0,13.0,[2 1 1 1 1 1 1 1 1 1 1 1 1],"['3', '457', '489', '83', '326', '523', '389', '493', '603', '548', '416', '118', '342']",Role 3,,Role_3,,INGRESOADMISION
3,,13.0,,,5.0,13.0,[131  66  75  53  67  53  59 108  59  59  59  66 128],"['23', '20', '203', '315', '451', '157', '35', '16', '92', '17', '34', '29', '27']",Role 4,,Role_4,,Folio
4,,0.0,,,10.0,1.0,[104   0   0   0   0   0   0   0   0   0   0   0   0],['NOT_SET'],Role 5,,Role_5,,ATENCIONCONSULTA
5,,0.0,,,7.0,1.0,[20  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 6,,Role_6,,MUERTEEGRESO
6,,0.0,,,4.0,1.0,[90  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 7,,Role_7,,EGRESOADMISION
7,,12.153846153846153,,,3.0,13.0,[3 3 4 3 3 2 2 2 3 2 2 3 2],"['242', '224', '69', '270', '81', '441', '138', '266', '516', '60', '299', '332', '176']",Role 8,,Role_8,,SALIDAEGRESO
8,,0.0,,,11.0,1.0,[91  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 9,,Role_9,,SALIDAURGENCIAS
9,,0.0,,,9.0,1.0,[104   0   0   0   0   0   0   0   0   0   0   0   0],['NOT_SET'],Role 10,,Role_10,,FACTURACIONADMISION
10,,3.0,,,8.0,1.0,[4 0 0 0 0 0 0 0 0 0 0 0 0],['8'],Role 11,,Role_11,,REGISTROINFURGENCIA
11,,0.0,,,6.0,1.0,[79  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 12,,Role_12,,HOSPITALIZACIONADMISION
12,,5.0,,,0.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0 0],['476'],Role 13,,Role_13,,ANULACIONADMISION
0,,0.0,0.0,45374.0,,,,NOT_SET,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,9.846153846153847,2.0,788.0,,,,2,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,9.846153846153847,10.0,319.0,,,,271,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,9.846153846153847,6.0,289.0,,,,600,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,9.846153846153847,14.0,196.0,,,,330,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,9.846153846153847,17.0,380.0,,,,250,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,9.846153846153847,18.0,474.0,,,,392,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,9.846153846153847,10.0,2332.0,,,,404,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,9.846153846153847,5.0,490.0,,,,596,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,9.846153846153847,11.0,237.0,,,,586,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,9.846153846153847,9.0,655.0,,,,537,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,9.846153846153847,1.0,112.0,,,,477,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,9.846153846153847,20.0,404.0,,,,514,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,9.846153846153847,5.0,959.0,,,,218,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,8.923076923076923,7.0,0.0,,,,3,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,8.923076923076923,8.0,0.0,,,,457,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,8.923076923076923,16.0,0.0,,,,489,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,8.923076923076923,6.0,0.0,,,,83,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,8.923076923076923,16.0,0.0,,,,326,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,8.923076923076923,7.0,0.0,,,,523,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,8.923076923076923,12.0,0.0,,,,389,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,8.923076923076923,2.0,0.0,,,,493,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,8.923076923076923,3.0,0.0,,,,603,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
23,,8.923076923076923,3.0,0.0,,,,548,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
24,,8.923076923076923,15.0,0.0,,,,416,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
25,,8.923076923076923,13.0,0.0,,,,118,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
26,,8.923076923076923,8.0,0.0,,,,342,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
27,,13.0,7.0,173064.0,,,,23,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
28,,13.0,18.0,110181.0,,,,20,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
29,,13.0,16.0,45474.0,,,,203,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
30,,13.0,18.0,24642.0,,,,315,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
31,,13.0,18.0,56068.0,,,,451,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
32,,13.0,5.0,98947.0,,,,157,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
33,,13.0,17.0,23022.0,,,,35,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
34,,13.0,2.0,76224.0,,,,16,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
35,,13.0,6.0,57611.0,,,,92,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
36,,13.0,16.0,73231.0,,,,17,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
37,,13.0,10.0,50556.0,,,,34,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
38,,13.0,16.0,70121.0,,,,29,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
39,,13.0,20.0,230605.0,,,,27,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
40,,0.0,0.0,45374.0,,,,NOT_SET,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
41,,0.0,0.0,45374.0,,,,NOT_SET,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
42,,0.0,0.0,45374.0,,,,NOT_SET,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
43,,12.153846153846153,15.0,0.0,,,,242,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
44,,12.153846153846153,20.0,0.0,,,,224,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
45,,12.153846153846153,19.0,0.0,,,,69,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
46,,12.153846153846153,4.0,0.0,,,,270,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
47,,12.153846153846153,3.0,0.0,,,,81,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
