,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,22.11111111111111,,,15.0,9.0,[41 42 43 46 50 44 52 54 44],"['Miu Hanwan', 'Kim Passa', 'Fjodor Kowalski', 'Anne Olwada', 'Christian Francois', 'Alberto Duport', 'Anna Kaufmann', 'Tesca Lobes', 'Esmana Liubiata']",Role 1,,Role_1,,Create Purchase Requisition
1,,13.666666666666666,,,0.0,3.0,[124 133 125   0   0   0   0   0   0],"['Heinz Gutschmidt', 'Maris Freeman', 'Francis Odell']",Role 2,,Role_2,,Analyze Purchase Requisition
2,,15.11111111111111,,,19.0,9.0,[ 17  23  18  18  99  18  93  18 115],"['Miu Hanwan', 'Esmana Liubiata', 'Fjodor Kowalski', 'Anne Olwada', 'Maris Freeman', 'Clement Duchot', 'Heinz Gutschmidt', 'Nico Ojenbeer', 'Francis Odell']",Role 3,,Role_3,,Create Request for Quotation
3,,22.333333333333332,,,3.0,3.0,[367 364 376   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 4,,Role_4,,Analyze Request for Quotation
4,,22.333333333333332,,,17.0,3.0,[128 156 129   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 5,,Role_5,,Send Request for Quotation to Supplier
5,,22.333333333333332,,,7.0,3.0,[120 144 149   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 6,,Role_6,,Create Quotation comparison Map
6,,18.555555555555557,,,14.0,9.0,[37 29 30 34 32 32 33 30 29],"['Tesca Lobes', 'Kim Passa', 'Fjodor Kowalski', 'Alberto Duport', 'Christian Francois', 'Clement Duchot', 'Nico Ojenbeer', 'Penn Osterwalder', 'Esmana Liubiata']",Role 7,,Role_7,,Analyze Quotation Comparison Map
7,,18.22222222222222,,,13.0,9.0,[28 35 37 28 29 35 32 35 29],"['Miu Hanwan', 'Kim Passa', 'Fjodor Kowalski', 'Anna Kaufmann', 'Tesca Lobes', 'Penn Osterwalder', 'Nico Ojenbeer', 'Immanuel Karagianni', 'Elvira Lores']",Role 8,,Role_8,,Choose best option
8,,22.333333333333332,,,18.0,3.0,[144 125 144   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 9,,Role_9,,Settle Conditions With Supplier
9,,22.333333333333332,,,12.0,3.0,[127 138 148   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 10,,Role_10,,Create Purchase Order
10,,13.0,,,9.0,5.0,[ 93  74 102  79  65   0   0   0   0],"['Carmen Finacse', 'Sean Manney', 'Kiu Kan', 'Karen Clarens', 'Esmeralda Clay']",Role 11,,Role_11,,Confirm Purchase Order
11,,13.0,,,8.0,5.0,[83 81 90 74 85  0  0  0  0],"['Carmen Finacse', 'Sean Manney', 'Kiu Kan', 'Karen Clarens', 'Esmeralda Clay']",Role 12,,Role_12,,Deliver Goods Services
12,,15.777777777777779,,,5.0,9.0,[33 33 35 32 30 31 34 38 36],"['Miu Hanwan', 'Penn Osterwalder', 'Elvira Lores', 'Anne Olwada', 'Christian Francois', 'Clement Duchot', 'Nico Ojenbeer', 'Immanuel Karagianni', 'Tesca Lobes']",Role 13,,Role_13,,Release Purchase Order
13,,22.333333333333332,,,20.0,3.0,[133 142 138   0   0   0   0   0   0],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 14,,Role_14,,Approve Purchase Order for payment
14,,13.0,,,2.0,5.0,[ 83  63 116  71  80   0   0   0   0],"['Carmen Finacse', 'Sean Manney', 'Kiu Kan', 'Karen Clarens', 'Esmeralda Clay']",Role 15,,Role_15,,Send Invoice
15,,20.5,,,4.0,2.0,[201 202   0   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 16,,Role_16,,Release Supplier's Invoice
16,,20.5,,,1.0,2.0,[197 216   0   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 17,,Role_17,,Authorize Supplier's Invoice payment
17,,20.5,,,11.0,2.0,[197 216   0   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 18,,Role_18,,Pay Invoice
18,,18.666666666666668,,,16.0,9.0,[47 40 37 50 40 40 37 38 43],"['Miu Hanwan', 'Kim Passa', 'Fjodor Kowalski', 'Anne Olwada', 'Christian Francois', 'Alberto Duport', 'Penn Osterwalder', 'Nico Ojenbeer', 'Immanuel Karagianni']",Role 19,,Role_19,,Amend Request for Quotation
19,,21.6,,,10.0,5.0,[14  7 33  5 47  0  0  0  0],"['Francois de Perrier', 'Karel de Groot', 'Karalda Nimwada', 'Magdalena Predutta', 'Pedro Alvares']",Role 20,,Role_20,,Settle Dispute With Supplier
20,,13.625,,,6.0,8.0,[2 2 1 1 1 2 1 1 0],"['Miu Hanwan', 'Kim Passa', 'Christian Francois', 'Clement Duchot', 'Nico Ojenbeer', 'Immanuel Karagianni', 'Penn Osterwalder', 'Elvira Lores']",Role 21,,Role_21,,Amend Purchase Requisition
0,,22.11111111111111,7.0,157140.0,,,,Miu Hanwan,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,22.11111111111111,21.0,150540.0,,,,Kim Passa,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,22.11111111111111,24.0,152220.0,,,,Fjodor Kowalski,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,22.11111111111111,26.0,163560.0,,,,Anne Olwada,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,22.11111111111111,24.0,161280.0,,,,Christian Francois,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
