,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,27.0,,,15.0,3.0,[52 50 54],"['Anna Kaufmann', 'Christian Francois', 'Tesca Lobes']",Role 1,,Role_1,,Create Purchase Requisition
1,,13.666666666666666,,,0.0,3.0,[124 133 125],"['Heinz Gutschmidt', 'Maris Freeman', 'Francis Odell']",Role 2,,Role_2,,Analyze Purchase Requisition
2,,13.666666666666666,,,19.0,3.0,[ 93 115  99],"['Heinz Gutschmidt', 'Francis Odell', 'Maris Freeman']",Role 3,,Role_3,,Create Request for Quotation
3,,22.333333333333332,,,3.0,3.0,[367 364 376],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 4,,Role_4,,Analyze Request for Quotation
4,,22.333333333333332,,,17.0,3.0,[128 156 129],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 5,,Role_5,,Send Request for Quotation to Supplier
5,,22.333333333333332,,,7.0,3.0,[120 144 149],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 6,,Role_6,,Create Quotation comparison Map
6,,22.666666666666668,,,14.0,3.0,[37 34 33],"['Tesca Lobes', 'Alberto Duport', 'Nico Ojenbeer']",Role 7,,Role_7,,Analyze Quotation Comparison Map
7,,20.333333333333332,,,13.0,3.0,[35 35 37],"['Immanuel Karagianni', 'Kim Passa', 'Fjodor Kowalski']",Role 8,,Role_8,,Choose best option
8,,22.333333333333332,,,18.0,3.0,[144 125 144],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 9,,Role_9,,Settle Conditions With Supplier
9,,22.333333333333332,,,12.0,3.0,[127 138 148],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 10,,Role_10,,Create Purchase Order
10,,10.0,,,9.0,3.0,[ 93  79 102],"['Carmen Finacse', 'Karen Clarens', 'Kiu Kan']",Role 11,,Role_11,,Confirm Purchase Order
11,,10.666666666666666,,,8.0,3.0,[83 85 90],"['Carmen Finacse', 'Esmeralda Clay', 'Kiu Kan']",Role 12,,Role_12,,Deliver Goods Services
12,,18.333333333333332,,,5.0,3.0,[36 38 35],"['Tesca Lobes', 'Immanuel Karagianni', 'Elvira Lores']",Role 13,,Role_13,,Release Purchase Order
13,,22.333333333333332,,,20.0,3.0,[133 142 138],"['Francois de Perrier', 'Karel de Groot', 'Magdalena Predutta']",Role 14,,Role_14,,Approve Purchase Order for payment
14,,10.666666666666666,,,2.0,3.0,[ 83  80 116],"['Carmen Finacse', 'Esmeralda Clay', 'Kiu Kan']",Role 15,,Role_15,,Send Invoice
15,,20.5,,,4.0,2.0,[201 202   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 16,,Role_16,,Release Supplier's Invoice
16,,20.5,,,1.0,2.0,[197 216   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 17,,Role_17,,Authorize Supplier's Invoice payment
17,,20.5,,,11.0,2.0,[197 216   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 18,,Role_18,,Pay Invoice
18,,16.333333333333332,,,16.0,3.0,[47 43 50],"['Miu Hanwan', 'Immanuel Karagianni', 'Anne Olwada']",Role 19,,Role_19,,Amend Request for Quotation
