,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,
0,,24.0,,,3.0,8.0,[43 44 52 46 42 54 44 50],"['Fjodor Kowalski', 'Esmana Liubiata', 'Anna Kaufmann', 'Anne Olwada', 'Kim Passa', 'Tesca Lobes', 'Alberto Duport', 'Christian Francois']",Role 1,,Create Purchase Requisition
1,,16.125,,,13.0,8.0,[ 18  23  93  18  18  18  99 115],"['Nico Ojenbeer', 'Esmana Liubiata', 'Heinz Gutschmidt', 'Fjodor Kowalski', 'Anne Olwada', 'Clement Duchot', 'Maris Freeman', 'Francis Odell']",Role 2,,Create Request for Quotation
2,,22.333333333333332,,,1.0,3.0,[376 367 364   0   0   0   0   0],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 3,,Analyze Request for Quotation
3,,13.666666666666666,,,15.0,3.0,[124 133 125   0   0   0   0   0],"['Heinz Gutschmidt', 'Maris Freeman', 'Francis Odell']",Role 4,,Analyze Purchase Requisition
4,,22.333333333333332,,,17.0,3.0,[129 128 156   0   0   0   0   0],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 5,,Send Request for Quotation to Supplier
5,,22.333333333333332,,,7.0,3.0,[149 120 144   0   0   0   0   0],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 6,,Create Quotation comparison Map
6,,18.625,,,9.0,8.0,[33 34 30 30 32 37 29 32],"['Nico Ojenbeer', 'Alberto Duport', 'Fjodor Kowalski', 'Penn Osterwalder', 'Clement Duchot', 'Tesca Lobes', 'Kim Passa', 'Christian Francois']",Role 7,,Analyze Quotation Comparison Map
7,,16.875,,,6.0,8.0,[32 35 37 35 28 29 29 35],"['Nico Ojenbeer', 'Immanuel Karagianni', 'Fjodor Kowalski', 'Penn Osterwalder', 'Miu Hanwan', 'Tesca Lobes', 'Elvira Lores', 'Kim Passa']",Role 8,,Choose best option
8,,22.333333333333332,,,0.0,3.0,[144 144 125   0   0   0   0   0],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 9,,Settle Conditions With Supplier
9,,22.333333333333332,,,5.0,3.0,[148 127 138   0   0   0   0   0],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 10,,Create Purchase Order
10,,13.0,,,16.0,5.0,[102  65  79  74  93   0   0   0],"['Kiu Kan', 'Esmeralda Clay', 'Karen Clarens', 'Sean Manney', 'Carmen Finacse']",Role 11,,Confirm Purchase Order
11,,13.0,,,14.0,5.0,[90 85 74 81 83  0  0  0],"['Kiu Kan', 'Esmeralda Clay', 'Karen Clarens', 'Sean Manney', 'Carmen Finacse']",Role 12,,Deliver Goods Services
12,,14.75,,,20.0,8.0,[34 38 33 33 31 36 35 32],"['Nico Ojenbeer', 'Immanuel Karagianni', 'Miu Hanwan', 'Penn Osterwalder', 'Clement Duchot', 'Tesca Lobes', 'Elvira Lores', 'Anne Olwada']",Role 13,,Release Purchase Order
13,,22.333333333333332,,,19.0,3.0,[138 133 142   0   0   0   0   0],"['Magdalena Predutta', 'Francois de Perrier', 'Karel de Groot']",Role 14,,Approve Purchase Order for payment
14,,13.0,,,12.0,5.0,[116  80  71  63  83   0   0   0],"['Kiu Kan', 'Esmeralda Clay', 'Karen Clarens', 'Sean Manney', 'Carmen Finacse']",Role 15,,Send Invoice
15,,20.5,,,4.0,2.0,[201 202   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 16,,Release Supplier's Invoice
16,,20.5,,,11.0,2.0,[197 216   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 17,,Authorize Supplier's Invoice payment
17,,20.5,,,18.0,2.0,[197 216   0   0   0   0   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 18,,Pay Invoice
18,,21.6,,,2.0,5.0,[ 5 33 14 47  7  0  0  0],"['Magdalena Predutta', 'Karalda Nimwada', 'Francois de Perrier', 'Pedro Alvares', 'Karel de Groot']",Role 19,,Settle Dispute With Supplier
19,,18.0,,,10.0,8.0,[38 43 40 50 37 40 40 47],"['Nico Ojenbeer', 'Immanuel Karagianni', 'Kim Passa', 'Anne Olwada', 'Penn Osterwalder', 'Alberto Duport', 'Christian Francois', 'Miu Hanwan']",Role 20,,Amend Request for Quotation
20,,13.625,,,8.0,8.0,[1 2 1 1 1 1 2 2],"['Nico Ojenbeer', 'Immanuel Karagianni', 'Penn Osterwalder', 'Clement Duchot', 'Elvira Lores', 'Christian Francois', 'Miu Hanwan', 'Kim Passa']",Role 21,,Amend Purchase Requisition
0,,24.0,24.0,152220.0,,,,Fjodor Kowalski,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,24.0,18.0,157800.0,,,,Esmana Liubiata,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,24.0,29.0,151680.0,,,,Anna Kaufmann,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,24.0,26.0,163560.0,,,,Anne Olwada,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,24.0,21.0,150540.0,,,,Kim Passa,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,24.0,28.0,162300.0,,,,Tesca Lobes,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,24.0,22.0,149040.0,,,,Alberto Duport,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,24.0,24.0,161280.0,,,,Christian Francois,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,16.125,18.0,136860.0,,,,Nico Ojenbeer,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,16.125,18.0,157800.0,,,,Esmana Liubiata,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,16.125,18.0,81720.0,,,,Heinz Gutschmidt,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,16.125,24.0,152220.0,,,,Fjodor Kowalski,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,16.125,26.0,163560.0,,,,Anne Olwada,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,16.125,2.0,146100.0,,,,Clement Duchot,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,16.125,7.0,83580.0,,,,Maris Freeman,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,16.125,16.0,78360.0,,,,Francis Odell,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,13.666666666666666,18.0,81720.0,,,,Heinz Gutschmidt,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
