,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,9.846153846153847,,,10.0,13.0,[2 1 1 1 1 1 1 1 1 1 1 1 1],"['2', '312', '540', '547', '434', '574', '322', '602', '381', '61', '442', '488', '275']",Role 1,,Role_1,,TRIAGE
1,,10.615384615384615,,,9.0,13.0,[2 1 1 1 1 1 1 1 1 1 1 1 1],"['3', '438', '384', '530', '526', '219', '272', '409', '612', '471', '386', '597', '440']",Role 2,,Role_2,,INGRESOADMISION
2,,13.0,,,12.0,13.0,[ 67  59  53  59  66  59  53 108  75 131  59  66 128],"['451', '17', '157', '92', '29', '34', '315', '16', '203', '23', '35', '20', '27']",Role 3,,Role_3,,Folio
3,,0.0,,,6.0,1.0,[104   0   0   0   0   0   0   0   0   0   0   0   0],['NOT_SET'],Role 4,,Role_4,,ATENCIONCONSULTA
4,,0.0,,,5.0,1.0,[90  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 5,,Role_5,,EGRESOADMISION
5,,12.153846153846153,,,2.0,13.0,[3 3 3 4 3 3 3 2 2 2 2 2 2],"['224', '242', '516', '69', '81', '270', '332', '365', '138', '324', '441', '60', '303']",Role 6,,Role_6,,SALIDAEGRESO
6,,0.0,,,7.0,1.0,[91  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 7,,Role_7,,SALIDAURGENCIAS
7,,0.0,,,0.0,1.0,[104   0   0   0   0   0   0   0   0   0   0   0   0],['NOT_SET'],Role 8,,Role_8,,FACTURACIONADMISION
8,,0.0,,,4.0,1.0,[81  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 9,,Role_9,,DIGITURNO
9,,0.0,,,11.0,1.0,[79  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 10,,Role_10,,HOSPITALIZACIONADMISION
10,,0.0,,,1.0,1.0,[20  0  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 11,,Role_11,,MUERTEEGRESO
11,,5.0,,,8.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0 0],['476'],Role 12,,Role_12,,ANULACIONADMISION
12,,3.0,,,3.0,1.0,[4 0 0 0 0 0 0 0 0 0 0 0 0],['8'],Role 13,,Role_13,,REGISTROINFURGENCIA
0,,9.846153846153847,2.0,788.0,,,,2,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,9.846153846153847,6.0,783.0,,,,312,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,9.846153846153847,7.0,301.0,,,,540,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,9.846153846153847,15.0,706.0,,,,547,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,9.846153846153847,4.0,750.0,,,,434,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,9.846153846153847,9.0,235.0,,,,574,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,9.846153846153847,9.0,274.0,,,,322,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,9.846153846153847,9.0,178.0,,,,602,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,9.846153846153847,18.0,540.0,,,,381,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,9.846153846153847,20.0,535.0,,,,61,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,9.846153846153847,12.0,671.0,,,,442,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,9.846153846153847,4.0,229.0,,,,488,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,9.846153846153847,13.0,375.0,,,,275,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
